,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
6429,Vila Nova de Gaia,2022,7,Porto,52620,108628,52,0,0,1067,904,605,236,136611,1175,22402,1060,2864,161248
6430,Vila Nova de Gaia,2022,8,Porto,51960,109445,44,0,0,1257,1029,727,317,136727,1175,22453,1050,3374,161405
6431,Vila Nova de Gaia,2022,9,Porto,51003,110527,35,2,0,935,787,838,246,136833,1175,22483,1039,2843,161530
6432,Vila Nova de Gaia,2022,10,Porto,49788,111835,244,1,0,847,751,947,235,136902,1175,22510,1036,3025,161623
6433,Vila Nova de Gaia,2022,11,Porto,49809,111960,1603,1,0,968,738,830,241,137010,1175,22542,1042,4381,161769
6434,Vila Nova de Gaia,2022,12,Porto,47564,114285,1768,1,223,846,732,912,224,137057,1175,22549,1068,4706,161849
6435,Vila Nova de Gaia,2023,1,Porto,46193,115827,1712,3,491,1216,889,1036,306,137230,1175,22568,1047,5653,162020
6436,Vila Nova de Gaia,2023,2,Porto,46355,115753,1461,2,32,1047,866,842,240,137298,1175,22584,1051,4490,162108
6437,Vila Nova de Gaia,2023,3,Porto,42094,120172,1879,2,220,1114,927,960,302,137416,1175,22625,1050,5404,162266
6438,Vila Nova de Gaia,2023,4,Porto,40375,121891,1326,3,26,1144,953,643,288,137416,1175,22625,1050,4383,162266
6439,Vila Nova de Gaia,2023,5,Porto,39076,123190,1924,0,5,1437,1139,805,381,137416,1175,22625,1050,5691,162266
6440,Vila Nova de Gaia,2023,6,Porto,35985,126796,430,0,4,1301,1070,799,318,137792,1174,22728,1087,3922,162781
6441,Vila Nova de Gaia,2023,7,Porto,33296,129663,35,0,13,1141,986,835,388,137985,1176,22757,1041,3398,162959
6442,Vila Nova de Gaia,2023,8,Porto,32259,130902,50,0,169,1086,904,876,342,138160,1179,22784,1038,3427,163161
6443,Vila Nova de Gaia,2023,9,Porto,30460,132873,56,0,10,935,753,851,291,138322,1179,22820,1012,2896,163333
6444,Vila Nova de Gaia,2023,10,Porto,28925,134591,106,1,16,1316,1000,936,254,138490,1180,22846,1000,3629,163516
6445,Vila Nova de Gaia,2023,11,Porto,28186,135527,26,0,4,1662,1289,925,244,138616,1180,22897,1020,4150,163713
6446,Vila Nova de Gaia,2023,12,Porto,27068,136719,20,0,4,929,714,934,143,138697,1180,22880,1030,2744,163787
6447,Vila Nova de Gaia,2024,1,Porto,26409,137473,24,1,12,1367,974,1157,212,138805,1181,22887,1009,3747,163882
6448,Vila Nova de Gaia,2024,2,Porto,24015,139931,17,0,2,702,527,525,102,138873,1181,22887,1005,1875,163946
6449,Vila Nova de Gaia,2024,3,Porto,21536,142553,42,0,10,1025,790,860,190,138995,1181,22888,1025,2917,164089
6450,Vila Nova de Paiva,2022,3,Viseu,2136,2539,2,0,0,6,6,3,2,3893,61,698,23,19,4675
6451,Vila Nova de Paiva,2022,4,Viseu,2163,2512,6,0,0,9,9,9,5,3889,61,703,22,38,4675
6452,Vila Nova de Paiva,2022,5,Viseu,2105,2566,5,0,0,14,12,8,7,3885,61,704,21,46,4671
6453,Vila Nova de Paiva,2022,6,Viseu,2038,2636,3,0,0,8,8,8,8,3882,61,708,23,35,4674
6454,Vila Nova de Paiva,2022,7,Viseu,1880,2798,1,0,0,11,9,9,7,3884,61,710,23,37,4678
6455,Vila Nova de Paiva,2022,8,Viseu,1833,2850,2,0,0,14,10,17,7,3888,61,711,23,50,4683
6456,Vila Nova de Paiva,2022,9,Viseu,1819,2855,0,0,0,16,15,14,7,3882,61,709,22,52,4674
6457,Vila Nova de Paiva,2022,10,Viseu,1836,2837,16,0,0,9,7,7,6,3877,61,712,23,45,4673
6458,Vila Nova de Paiva,2022,11,Viseu,1787,2891,46,0,0,11,9,11,5,3881,61,714,22,82,4678
6459,Vila Nova de Paiva,2022,12,Viseu,1861,2819,162,0,1,12,8,9,4,3884,61,714,21,196,4680
6460,Vila Nova de Paiva,2023,1,Viseu,1758,2931,93,0,0,18,13,17,9,3886,61,720,22,150,4689
6461,Vila Nova de Paiva,2023,2,Viseu,1376,3315,199,0,0,12,12,10,13,3889,61,720,21,246,4691
6462,Vila Nova de Paiva,2023,3,Viseu,1135,3556,178,1,2,9,9,7,3,3888,61,722,20,209,4691
6463,Vila Nova de Paiva,2023,4,Viseu,974,3717,183,0,0,16,13,10,11,3888,61,722,20,233,4691
6464,Vila Nova de Paiva,2023,5,Viseu,770,3921,182,0,1,16,14,11,10,3888,61,722,20,234,4691
6465,Vila Nova de Paiva,2023,6,Viseu,663,4039,12,0,0,14,13,13,7,3892,61,726,23,59,4702
6466,Vila Nova de Paiva,2023,7,Viseu,494,4208,5,0,2,19,11,17,12,3894,61,725,22,66,4702
6467,Vila Nova de Paiva,2023,8,Viseu,375,4334,5,0,6,12,13,21,6,3901,61,726,21,63,4709
6468,Vila Nova de Paiva,2023,9,Viseu,301,4406,2,0,0,6,2,9,2,3895,61,729,22,21,4707
6469,Vila Nova de Paiva,2023,10,Viseu,286,4417,7,0,0,21,15,6,10,3892,61,728,22,59,4703
6470,Vila Nova de Paiva,2023,11,Viseu,281,4422,2,0,0,17,15,13,8,3891,61,729,22,55,4703
6471,Vila Nova de Paiva,2023,12,Viseu,272,4433,0,0,0,15,10,20,2,3894,61,727,23,47,4705
6472,Vila Nova de Paiva,2024,1,Viseu,435,4274,3,0,0,15,11,12,7,3899,61,728,21,48,4709
6473,Vila Nova de Paiva,2024,2,Viseu,361,4349,0,0,0,11,7,2,7,3896,61,731,22,27,4710
6474,Vila Nova de Paiva,2024,3,Viseu,360,4345,0,0,0,12,11,11,6,3890,61,732,22,40,4705
6475,Vila Nova de Poiares,2022,3,Coimbra,3166,1758,0,0,0,4,2,0,0,4043,64,800,17,6,4924
6476,Vila Nova de Poiares,2022,4,Coimbra,3146,1782,0,0,0,0,3,4,1,4047,64,801,16,8,4928
6477,Vila Nova de Poiares,2022,5,Coimbra,3129,1788,0,0,0,8,2,3,0,4041,64,797,15,13,4917
6478,Vila Nova de Poiares,2022,6,Coimbra,3146,1772,1,0,0,6,4,3,3,4042,64,798,14,17,4918
6479,Vila Nova de Poiares,2022,7,Coimbra,3138,1789,3,0,0,17,14,8,5,4045,64,802,16,47,4927
6480,Vila Nova de Poiares,2022,8,Coimbra,3111,1822,2,0,0,15,15,8,6,4049,65,803,16,46,4933
6481,Vila Nova de Poiares,2022,9,Coimbra,3090,1845,7,0,0,13,10,3,4,4052,65,804,14,37,4935
6482,Vila Nova de Poiares,2022,10,Coimbra,3055,1876,4,0,0,13,12,6,4,4047,65,806,13,39,4931
6483,Vila Nova de Poiares,2022,11,Coimbra,3154,1781,39,0,0,13,10,11,3,4048,66,808,13,76,4935
6484,Vila Nova de Poiares,2022,12,Coimbra,3097,1836,43,0,2,11,9,5,11,4045,66,806,16,81,4933
6485,Vila Nova de Poiares,2023,1,Coimbra,3004,1932,181,0,2,24,14,5,8,4047,66,809,14,234,4936
6486,Vila Nova de Poiares,2023,2,Coimbra,2984,1952,70,0,0,21,16,12,4,4045,66,812,13,123,4936
6487,Vila Nova de Poiares,2023,3,Coimbra,2860,2081,124,0,0,26,16,12,4,4052,66,812,11,182,4941
6488,Vila Nova de Poiares,2023,4,Coimbra,2887,2054,116,0,0,33,30,16,7,4052,66,812,11,202,4941
6489,Vila Nova de Poiares,2023,5,Coimbra,2825,2116,63,0,0,39,24,16,9,4052,66,812,11,151,4941
6490,Vila Nova de Poiares,2023,6,Coimbra,2820,2145,20,0,0,35,30,13,12,4064,66,822,13,110,4965
6491,Vila Nova de Poiares,2023,7,Coimbra,2702,2263,0,0,0,25,14,11,9,4065,65,822,13,59,4965
6492,Vila Nova de Poiares,2023,8,Coimbra,2737,2232,3,0,5,24,24,11,5,4070,65,824,10,72,4969
6493,Vila Nova de Poiares,2023,9,Coimbra,2603,2374,3,0,0,28,19,16,12,4075,65,826,11,78,4977
6494,Vila Nova de Poiares,2023,10,Coimbra,2480,2502,2,0,0,24,20,10,8,4079,65,828,10,64,4982
6495,Vila Nova de Poiares,2023,11,Coimbra,2384,2604,1,0,0,35,30,14,1,4083,66,829,10,81,4988
6496,Vila Nova de Poiares,2023,12,Coimbra,2263,2722,1,0,0,25,16,14,6,4077,66,829,13,62,4985
6497,Vila Nova de Poiares,2024,1,Coimbra,2252,2735,0,0,0,41,27,13,6,4081,66,830,10,87,4987
6498,Vila Nova de Poiares,2024,2,Coimbra,2163,2827,0,0,1,16,7,8,3,4084,66,830,10,35,4990
6499,Vila Nova de Poiares,2024,3,Coimbra,2122,2867,5,0,0,33,18,14,3,4084,66,830,9,73,4989
6500,Vila Pouca de Aguiar,2022,3,Vila Real,5619,4978,2,1,0,13,10,3,8,8717,135,1683,62,37,10597
6501,Vila Pouca de Aguiar,2022,4,Vila Real,5639,4952,3,0,0,18,17,20,8,8709,135,1684,63,66,10591
6502,Vila Pouca de Aguiar,2022,5,Vila Real,5550,5028,6,0,0,21,13,15,9,8702,135,1675,66,64,10578
6503,Vila Pouca de Aguiar,2022,6,Vila Real,5540,5041,2,0,0,19,16,6,13,8703,135,1675,68,56,10581
6504,Vila Pouca de Aguiar,2022,7,Vila Real,5434,5162,1,0,0,30,26,12,8,8713,135,1678,70,77,10596
6505,Vila Pouca de Aguiar,2022,8,Vila Real,5386,5215,2,1,0,24,19,12,13,8722,135,1677,67,71,10601
6506,Vila Pouca de Aguiar,2022,9,Vila Real,5358,5232,3,0,0,29,19,13,9,8714,135,1675,66,73,10590
6507,Vila Pouca de Aguiar,2022,10,Vila Real,5339,5246,5,1,0,14,21,18,11,8710,135,1677,63,70,10585
6508,Vila Pouca de Aguiar,2022,11,Vila Real,5396,5194,33,0,0,21,12,14,10,8714,135,1677,64,90,10590
6509,Vila Pouca de Aguiar,2022,12,Vila Real,5268,5325,59,0,0,23,19,20,14,8714,135,1681,63,135,10593
6510,Vila Pouca de Aguiar,2023,1,Vila Real,5239,5350,43,0,1,27,19,20,9,8714,135,1679,61,119,10589
6511,Vila Pouca de Aguiar,2023,2,Vila Real,5241,5348,30,0,0,21,14,16,8,8712,135,1680,62,89,10589
6512,Vila Pouca de Aguiar,2023,3,Vila Real,5183,5412,34,1,2,17,13,12,16,8713,135,1682,65,95,10595
6513,Vila Pouca de Aguiar,2023,4,Vila Real,5003,5592,58,0,0,16,18,12,11,8713,135,1682,65,115,10595
6514,Vila Pouca de Aguiar,2023,5,Vila Real,4697,5898,160,0,0,22,13,12,8,8713,135,1682,65,215,10595
6515,Vila Pouca de Aguiar,2023,6,Vila Real,4510,6100,23,0,0,31,25,18,11,8727,135,1681,67,108,10610
6516,Vila Pouca de Aguiar,2023,7,Vila Real,4303,6329,3,0,0,22,21,20,21,8746,136,1683,67,87,10632
6517,Vila Pouca de Aguiar,2023,8,Vila Real,4234,6398,7,0,1,20,20,20,11,8748,136,1687,61,79,10632
6518,Vila Pouca de Aguiar,2023,9,Vila Real,4341,6295,3,0,0,22,19,9,10,8749,136,1689,62,63,10636
6519,Vila Pouca de Aguiar,2023,10,Vila Real,4200,6435,7,0,0,18,11,21,8,8748,136,1692,59,65,10635
6520,Vila Pouca de Aguiar,2023,11,Vila Real,3993,6638,1,0,0,45,31,16,14,8746,136,1692,57,107,10631
6521,Vila Pouca de Aguiar,2023,12,Vila Real,3724,6916,0,0,0,21,18,22,8,8747,136,1696,61,69,10640
6522,Vila Pouca de Aguiar,2024,1,Vila Real,3679,6954,7,0,0,30,21,31,13,8746,136,1695,56,102,10633
6523,Vila Pouca de Aguiar,2024,2,Vila Real,3489,7140,1,0,0,18,16,8,3,8744,136,1693,56,46,10629
6524,Vila Pouca de Aguiar,2024,3,Vila Real,3554,7081,5,0,0,27,18,22,9,8743,138,1698,56,81,10635
6525,Vila Real,2022,3,Vila Real,12016,22197,7,0,0,94,79,36,37,27525,343,6107,238,253,34213
6526,Vila Real,2022,4,Vila Real,13147,21068,19,0,0,176,167,97,71,27519,343,6115,238,530,34215
6527,Vila Real,2022,5,Vila Real,11920,22306,14,0,0,199,148,105,52,27520,343,6116,247,518,34226
6528,Vila Real,2022,6,Vila Real,12249,22037,8,0,0,203,155,76,74,27531,343,6137,275,516,34286
6529,Vila Real,2022,7,Vila Real,12243,22025,11,2,0,180,163,134,37,27518,343,6148,259,527,34268
6530,Vila Real,2022,8,Vila Real,11922,22343,9,2,0,263,186,154,72,27526,343,6151,245,686,34265
6531,Vila Real,2022,9,Vila Real,11874,22443,6,0,0,194,156,183,78,27589,343,6169,216,617,34317
6532,Vila Real,2022,10,Vila Real,11893,22465,62,0,0,151,143,138,65,27618,344,6181,215,559,34358
6533,Vila Real,2022,11,Vila Real,11936,22475,319,0,0,164,126,156,47,27645,345,6196,225,812,34411
6534,Vila Real,2022,12,Vila Real,11925,22531,326,0,4,146,122,134,41,27684,345,6204,223,773,34456
6535,Vila Real,2023,1,Vila Real,11965,22500,269,0,8,226,155,158,82,27703,346,6199,217,898,34465
6536,Vila Real,2023,2,Vila Real,11705,22809,384,0,0,182,126,135,47,27735,346,6217,216,874,34514
6537,Vila Real,2023,3,Vila Real,10936,23601,295,0,9,171,149,129,68,27745,346,6231,215,821,34537
6538,Vila Real,2023,4,Vila Real,10407,24130,319,0,1,209,159,86,69,27745,346,6231,215,843,34537
6539,Vila Real,2023,5,Vila Real,10235,24302,398,0,0,216,159,112,68,27745,346,6231,215,953,34537
6540,Vila Real,2023,6,Vila Real,10125,24567,73,0,0,181,156,138,51,27875,347,6251,219,599,34692
6541,Vila Real,2023,7,Vila Real,9502,25214,15,0,1,203,164,157,73,27890,347,6262,217,613,34716
6542,Vila Real,2023,8,Vila Real,9227,25507,19,0,23,199,151,166,71,27917,347,6265,205,629,34734
6543,Vila Real,2023,9,Vila Real,8188,26573,12,0,1,160,138,133,58,27947,348,6269,197,502,34761
6544,Vila Real,2023,10,Vila Real,7840,26960,35,0,5,214,152,174,56,27972,349,6278,201,636,34800
6545,Vila Real,2023,11,Vila Real,7338,27480,23,0,2,243,204,161,46,27978,349,6285,206,679,34818
6546,Vila Real,2023,12,Vila Real,6848,27983,8,0,1,141,101,159,26,27983,349,6294,205,436,34831
6547,Vila Real,2024,1,Vila Real,6774,28090,21,0,0,228,161,171,40,28020,349,6298,197,621,34864
6548,Vila Real,2024,2,Vila Real,6218,28653,13,0,2,106,80,105,27,28033,349,6294,195,333,34871
6549,Vila Real,2024,3,Vila Real,5139,29765,17,0,0,173,126,134,26,28050,349,6318,187,476,34904
6550,Vila Real de Santo António,2022,3,Faro,16309,7428,3,0,0,8,7,15,6,19676,119,3889,53,39,23737
6551,Vila Real de Santo António,2022,4,Faro,16352,7417,1,0,0,25,35,16,25,19694,119,3903,53,102,23769
6552,Vila Real de Santo António,2022,5,Faro,16059,7740,2,0,0,43,28,48,32,19720,119,3906,54,153,23799
6553,Vila Real de Santo António,2022,6,Faro,16037,7817,2,0,0,34,37,31,4,19745,119,3915,75,108,23854
6554,Vila Real de Santo António,2022,7,Faro,15877,8013,0,0,0,36,17,21,5,19766,119,3924,81,79,23890
6555,Vila Real de Santo António,2022,8,Faro,15641,8287,0,0,0,53,33,17,17,19801,119,3930,78,120,23928
6556,Vila Real de Santo António,2022,9,Faro,15536,8391,0,0,0,37,22,26,9,19817,121,3935,54,94,23927
6557,Vila Real de Santo António,2022,10,Faro,15547,8355,4,0,0,34,27,41,21,19796,121,3933,52,127,23902
6558,Vila Real de Santo António,2022,11,Faro,15869,8032,122,0,0,40,34,30,14,19801,121,3931,48,240,23901
6559,Vila Real de Santo António,2022,12,Faro,14706,9195,587,0,4,64,31,37,22,19802,121,3927,51,745,23901
6560,Vila Real de Santo António,2023,1,Faro,14588,9319,253,0,7,67,40,47,29,19812,121,3931,43,443,23907
6561,Vila Real de Santo António,2023,2,Faro,14305,9624,377,0,0,60,45,54,20,19834,122,3932,41,556,23929
6562,Vila Real de Santo António,2023,3,Faro,13735,10195,281,0,1,61,44,41,33,19835,121,3933,41,461,23930
6563,Vila Real de Santo António,2023,4,Faro,13694,10236,250,0,0,73,55,19,24,19835,121,3933,41,421,23930
6564,Vila Real de Santo António,2023,5,Faro,13637,10293,249,0,0,91,55,42,15,19835,121,3933,41,452,23930
6565,Vila Real de Santo António,2023,6,Faro,13217,10854,43,0,0,82,69,49,30,19910,121,3972,68,273,24071
6566,Vila Real de Santo António,2023,7,Faro,12667,11435,1,0,0,100,70,48,24,19932,121,3974,75,243,24102
6567,Vila Real de Santo António,2023,8,Faro,12030,12081,0,0,13,90,76,49,43,19948,121,3975,67,271,24111
6568,Vila Real de Santo António,2023,9,Faro,11594,12480,0,0,1,73,51,66,21,19931,121,3966,56,212,24074
6569,Vila Real de Santo António,2023,10,Faro,10646,13407,4,0,1,85,64,69,28,19916,121,3963,53,251,24053
6570,Vila Real de Santo António,2023,11,Faro,10376,13705,0,0,0,125,85,73,23,19935,121,3963,62,306,24081
6571,Vila Real de Santo António,2023,12,Faro,9551,14526,1,0,0,78,52,83,20,19929,121,3965,62,234,24077
6572,Vila Real de Santo António,2024,1,Faro,9785,14281,0,0,1,121,83,79,24,19925,121,3968,52,308,24066
6573,Vila Real de Santo António,2024,2,Faro,9392,14694,2,0,0,63,36,27,9,19938,121,3972,55,137,24086
6574,Vila Real de Santo António,2024,3,Faro,7994,16098,2,0,1,86,59,54,28,19942,121,3974,55,230,24092
6600,Vila Verde,2022,3,Braga,13785,12962,7,1,0,24,13,11,9,22071,303,3903,470,65,26747
6601,Vila Verde,2022,4,Braga,13585,13207,14,0,0,46,55,32,31,22106,304,3912,470,178,26792
6602,Vila Verde,2022,5,Braga,13334,13478,14,0,0,69,49,47,18,22108,305,3926,473,197,26812
6603,Vila Verde,2022,6,Braga,13442,13387,8,0,0,76,53,38,27,22118,305,3934,472,202,26829
6604,Vila Verde,2022,7,Braga,13242,13644,8,0,0,56,46,33,14,22152,308,3942,484,157,26886
6605,Vila Verde,2022,8,Braga,13190,13714,2,0,0,96,73,45,26,22171,310,3946,477,242,26904
6606,Vila Verde,2022,9,Braga,13110,13812,12,2,0,67,55,33,24,22179,310,3952,481,193,26922
6607,Vila Verde,2022,10,Braga,12792,14166,28,0,0,55,47,37,20,22205,310,3955,488,187,26958
6608,Vila Verde,2022,11,Braga,12995,14015,158,0,0,80,51,39,16,22240,311,3957,502,344,27010
6609,Vila Verde,2022,12,Braga,12764,14286,141,0,2,73,68,43,17,22268,311,3968,503,344,27050
6610,Vila Verde,2023,1,Braga,12891,14183,145,0,3,94,64,39,27,22287,311,3979,497,372,27074
6611,Vila Verde,2023,2,Braga,13032,14072,112,0,0,79,76,45,35,22314,311,3983,496,347,27104
6612,Vila Verde,2023,3,Braga,12380,14767,276,0,1,76,54,49,30,22342,310,3994,501,486,27147
6613,Vila Verde,2023,4,Braga,12446,14702,119,0,0,86,71,25,25,22343,310,3994,501,326,27148
6614,Vila Verde,2023,5,Braga,12768,14380,89,0,0,115,79,34,46,22343,310,3994,501,363,27148
6615,Vila Verde,2023,6,Braga,12237,15088,79,0,0,93,71,55,39,22473,310,4035,507,337,27325
6616,Vila Verde,2023,7,Braga,11949,15443,16,0,1,87,69,42,42,22511,311,4049,521,257,27392
6617,Vila Verde,2023,8,Braga,12267,15159,13,0,11,110,81,44,41,22545,311,4063,507,300,27426
6618,Vila Verde,2023,9,Braga,12405,15045,14,0,0,70,52,55,38,22574,312,4060,504,229,27450
6619,Vila Verde,2023,10,Braga,11832,15661,28,0,1,122,99,79,49,22610,312,4066,505,378,27493
6620,Vila Verde,2023,11,Braga,13182,14328,11,0,1,162,109,96,36,22616,313,4080,501,415,27510
6621,Vila Verde,2023,12,Braga,10748,16775,12,0,1,105,79,78,35,22643,317,4081,482,310,27523
6622,Vila Verde,2024,1,Braga,10430,17146,5,0,0,162,120,87,58,22679,319,4088,490,432,27576
6623,Vila Verde,2024,2,Braga,9549,18050,6,0,0,85,56,48,18,22708,319,4087,485,213,27599
6624,Vila Verde,2024,3,Braga,8537,19112,12,0,0,128,100,83,33,22751,319,4098,481,356,27649
6625,Vila Viçosa,2022,3,Évora,436,4549,1,0,0,24,24,13,12,3924,42,1005,14,74,4985
6626,Vila Viçosa,2022,4,Évora,718,4264,2,0,0,65,58,19,21,3922,42,1004,14,165,4982
6627,Vila Viçosa,2022,5,Évora,390,4595,3,0,0,78,66,26,22,3923,42,1003,17,195,4985
6628,Vila Viçosa,2022,6,Évora,433,4541,1,0,0,71,54,36,19,3921,42,996,15,181,4974
6629,Vila Viçosa,2022,7,Évora,342,4630,2,0,0,42,32,16,17,3922,42,992,16,109,4972
6630,Vila Viçosa,2022,8,Évora,328,4645,0,0,0,73,58,14,21,3924,42,992,15,166,4973
6631,Vila Viçosa,2022,9,Évora,324,4640,1,0,0,59,50,31,19,3914,42,992,16,160,4964
6632,Vila Viçosa,2022,10,Évora,319,4643,18,0,0,59,57,28,19,3910,42,995,15,181,4962
6633,Vila Viçosa,2022,11,Évora,333,4641,45,0,0,52,42,25,16,3920,42,995,17,180,4974
6634,Vila Viçosa,2022,12,Évora,337,4638,55,0,0,40,44,27,19,3916,42,995,22,185,4975
6635,Vila Viçosa,2023,1,Évora,330,4639,37,0,0,68,47,28,17,3916,42,997,14,197,4969
6636,Vila Viçosa,2023,2,Évora,330,4640,44,0,0,56,42,26,14,3918,42,995,15,182,4970
6637,Vila Viçosa,2023,3,Évora,274,4694,21,0,1,58,50,23,9,3917,42,995,14,162,4968
6638,Vila Viçosa,2023,4,Évora,290,4678,17,0,0,51,46,14,23,3917,42,995,14,151,4968
6639,Vila Viçosa,2023,5,Évora,295,4673,21,0,0,62,58,15,18,3917,42,995,14,174,4968
6640,Vila Viçosa,2023,6,Évora,296,4700,2,0,0,46,43,20,14,3937,42,1001,16,125,4996
6641,Vila Viçosa,2023,7,Évora,307,4692,1,0,0,50,35,15,16,3936,42,1003,18,117,4999
6642,Vila Viçosa,2023,8,Évora,299,4708,1,0,3,55,46,15,14,3946,42,1004,15,134,5007
6643,Vila Viçosa,2023,9,Évora,306,4699,3,0,0,32,28,24,11,3943,42,1004,16,98,5005
6644,Vila Viçosa,2023,10,Évora,265,4748,1,0,0,36,29,11,18,3951,42,1005,15,95,5013
6645,Vila Viçosa,2023,11,Évora,325,4696,0,0,0,55,34,17,9,3952,43,1009,17,115,5021
6646,Vila Viçosa,2023,12,Évora,267,4759,0,0,0,29,30,22,9,3950,43,1012,21,90,5026
6647,Vila Viçosa,2024,1,Évora,298,4724,0,0,0,50,33,21,6,3956,43,1013,10,110,5022
6648,Vila Viçosa,2024,2,Évora,255,4767,2,0,0,30,25,13,2,3951,43,1017,11,72,5022
6649,Vila Viçosa,2024,3,Évora,292,4743,2,0,0,49,34,19,5,3963,43,1017,12,109,5035
6650,Vila de Rei,2022,3,Castelo Branco,2536,766,0,0,0,1,0,1,0,2676,78,540,8,2,3302
6651,Vila de Rei,2022,4,Castelo Branco,2477,825,0,0,0,3,1,0,1,2678,78,538,8,5,3302
6652,Vila de Rei,2022,5,Castelo Branco,2432,872,0,0,0,1,1,3,2,2675,78,540,11,7,3304
6653,Vila de Rei,2022,6,Castelo Branco,2429,881,0,0,0,3,3,1,0,2681,78,542,9,7,3310
6654,Vila de Rei,2022,7,Castelo Branco,2192,1124,0,0,0,3,3,2,1,2685,78,542,11,9,3316
6655,Vila de Rei,2022,8,Castelo Branco,2073,1243,0,0,0,4,2,10,1,2687,78,542,9,17,3316
6656,Vila de Rei,2022,9,Castelo Branco,2022,1294,0,0,0,3,4,3,1,2689,78,539,10,11,3316
6657,Vila de Rei,2022,10,Castelo Branco,1997,1312,1,0,0,1,1,9,1,2685,78,538,8,13,3309
6658,Vila de Rei,2022,11,Castelo Branco,2024,1288,44,0,0,3,1,3,1,2684,78,539,11,52,3312
6659,Vila de Rei,2022,12,Castelo Branco,2041,1269,137,0,1,2,3,8,0,2684,78,537,11,151,3310
6660,Vila de Rei,2023,1,Castelo Branco,2145,1168,31,0,0,3,3,7,5,2687,78,539,9,49,3313
6661,Vila de Rei,2023,2,Castelo Branco,1944,1374,120,0,0,7,5,3,2,2688,78,542,10,137,3318
6662,Vila de Rei,2023,3,Castelo Branco,1897,1421,39,1,0,6,2,6,3,2687,78,544,9,57,3318
6663,Vila de Rei,2023,4,Castelo Branco,1890,1428,20,0,1,4,6,4,4,2687,78,544,9,39,3318
6664,Vila de Rei,2023,5,Castelo Branco,1848,1470,21,0,0,9,7,3,5,2687,78,544,9,45,3318
6665,Vila de Rei,2023,6,Castelo Branco,1822,1515,2,0,0,6,7,8,5,2697,78,547,15,28,3337
6666,Vila de Rei,2023,7,Castelo Branco,1791,1551,1,0,0,2,3,3,6,2699,79,547,17,15,3342
6667,Vila de Rei,2023,8,Castelo Branco,1769,1580,0,0,1,6,5,2,2,2701,79,550,19,16,3349
6668,Vila de Rei,2023,9,Castelo Branco,1769,1578,2,0,0,1,4,9,1,2703,79,548,17,17,3347
6669,Vila de Rei,2023,10,Castelo Branco,1777,1582,2,0,0,9,5,4,0,2712,79,551,17,20,3359
6670,Vila de Rei,2023,11,Castelo Branco,1709,1651,2,0,0,14,15,15,3,2712,79,551,18,49,3360
6671,Vila de Rei,2023,12,Castelo Branco,1687,1675,0,0,0,6,5,8,1,2715,79,551,17,20,3362
6672,Vila de Rei,2024,1,Castelo Branco,1639,1729,0,0,1,5,2,6,0,2730,79,548,11,14,3368
6673,Vila de Rei,2024,2,Castelo Branco,1385,1987,0,0,0,5,3,9,0,2732,79,550,11,17,3372
6674,Vila de Rei,2024,3,Castelo Branco,1274,2098,0,0,1,11,8,10,1,2731,79,553,9,31,3372
6675,Vila do Bispo,2022,3,Faro,3711,3055,1,0,0,1,6,3,5,5548,89,1109,20,16,6766
6676,Vila do Bispo,2022,4,Faro,3769,3001,1,0,0,9,13,10,10,5552,89,1108,21,43,6770
6677,Vila do Bispo,2022,5,Faro,3615,3159,1,0,0,22,11,4,4,5558,89,1107,20,42,6774
6678,Vila do Bispo,2022,6,Faro,3585,3204,1,0,0,20,18,6,8,5570,89,1112,18,53,6789
6679,Vila do Bispo,2022,7,Faro,3519,3279,1,0,0,18,19,6,5,5578,89,1113,18,49,6798
6680,Vila do Bispo,2022,8,Faro,3590,3216,1,0,0,28,19,5,9,5587,89,1113,17,62,6806
6681,Vila do Bispo,2022,9,Faro,3488,3319,1,0,0,12,13,9,9,5586,89,1115,17,44,6807
6682,Vila do Bispo,2022,10,Faro,3405,3409,4,0,0,19,14,13,19,5591,89,1117,17,69,6814
6683,Vila do Bispo,2022,11,Faro,3424,3394,45,0,0,37,22,15,19,5596,89,1116,17,138,6818
6684,Vila do Bispo,2022,12,Faro,3366,3450,120,0,1,20,20,12,25,5594,89,1116,17,198,6816
6685,Vila do Bispo,2023,1,Faro,3586,3230,130,0,3,31,28,25,15,5594,89,1117,16,232,6816
6686,Vila do Bispo,2023,2,Faro,3377,3444,137,0,1,21,15,10,18,5599,89,1117,16,202,6821
6687,Vila do Bispo,2023,3,Faro,3283,3535,48,0,1,15,15,12,13,5599,89,1116,14,104,6818
6688,Vila do Bispo,2023,4,Faro,3279,3539,74,0,0,16,20,9,9,5599,89,1116,14,128,6818
